,Safety,Conv,Traffic,Medical,Culture,EMD_CD
0,0.00013453141029664528,0.0012444155452439687,0.0027242610585070668,0.003195120994545325,0.0,11680103
1,8.836264027569144e-05,0.003563959824452888,0.0014432564578362936,0.013843480309858325,8.836264027569144e-05,11680108
2,2.3923635755624992e-05,0.0012201054235368746,0.0008253654335690623,0.0034808890024434365,0.0,11680106
3,1.812710727622086e-05,0.0006888300764963927,0.0008701011492586013,0.002447159482289816,0.0,11680118
4,0.00015873015873015873,0.002761904761904762,0.0017777777777777779,0.005873015873015873,6.349206349206349e-05,11680105
5,0.000429000429000429,0.002145002145002145,0.014586014586014585,0.00858000858000858,0.0,11680111
6,8.353869930245185e-05,0.0007100789440708408,0.001211311139885552,0.0016707739860490373,0.0,11680115
7,1.4804323850249544e-05,0.0010363026695174682,0.00035530377240598906,0.009696832121913452,7.402161925124772e-05,11680107
8,1.4804323850249544e-05,0.0004293253916572368,0.0007994334879134754,0.0007550205163627268,2.9608647700499088e-05,11380109
9,7.387797822418962e-05,0.0006649018040177065,0.0008126577604660858,0.0010342916951386547,0.0,11680110
10,4.160252943378957e-05,0.004056246619794483,0.00147688979489953,0.011627906976744186,4.160252943378957e-05,11680101
11,0.0,0.000858000858000858,0.005577005577005577,0.002145002145002145,0.000429000429000429,11680113
12,0.0,0.0008465577034295326,0.0020495607556715,0.002183227761476163,4.4555668601554346e-05,11680114
13,0.0,0.00429000429000429,0.007293007293007293,0.003861003861003861,0.0,11680112
14,8.545547769612032e-05,0.004187318407109896,0.0018800205093146471,0.02162023585711844,8.545547769612032e-05,11680104
15,7.825950853028643e-05,0.0008608545938331507,0.003678196900923462,0.0023477852559085927,0.0,11740110
16,3.799969600243198e-05,0.0003799969600243198,0.001557987536099711,0.001785985712114303,3.799969600243198e-05,11740102
17,4.630058338735068e-05,0.0022687285859801835,0.001759422168719326,0.00546346883970738,4.630058338735068e-05,11740105
18,7.342952601240959e-05,0.0006241509711054815,0.0013217314682233727,0.0012850167052171678,3.6714763006204796e-05,11740106
19,1.6302841585288316e-05,0.0004075710396322079,0.0006358108218262443,0.0022008836140139224,1.6302841585288316e-05,11740101
20,7.947230390209013e-05,0.0010331399507271717,0.004291504410712866,0.0023046968131606137,7.947230390209013e-05,11740103
21,4.730547986678777e-05,0.0005865879503481683,0.0005771268543748108,0.0017313805631244323,0.0,11740108
22,3.603084240109534e-05,0.000702601426821359,0.00048641637241478704,0.001585357065648195,0.0,11740107
23,3.131033762980744e-05,0.0007723216615352503,0.0005844596357564056,0.0021291029588269062,2.0873558419871628e-05,11740109
24,2.4239339235612436e-05,0.000557504802419086,0.0009574538998066912,0.0015028390326079712,0.0,11305101
25,9.542591767924168e-05,0.000620268464915071,0.0015745276417074878,0.001208728290603728,3.180863922641389e-05,11305102
26,5.2861386871345954e-05,0.0008669267446900737,0.001543552496643302,0.0015752693287661094,1.0572277374269191e-05,11305103
27,0.0,0.00975609756097561,0.01951219512195122,0.006829268292682927,0.000975609756097561,11305104
28,0.0,0.0004227470428031381,0.0006666395674972562,0.0010080891020690216,3.2519003292549086e-05,11500104
29,0.0005468963631391851,0.0010937927262783702,0.005468963631391851,0.0,0.0,11500110
30,9.562667349726722e-05,0.0024862935109289473,0.0040163202868852225,0.0021994134904371456,0.0,11500108
31,0.0,0.004720692367842589,0.004720692367842589,0.004720692367842589,0.0,11500111
32,9.791202604459893e-05,0.0012239003255574866,0.0023988446380926736,0.004112305093873155,4.895601302229946e-05,11500106
33,4.942420797706717e-05,0.0005535511293431523,0.0007413631196560075,0.001186180991449612,2.96545247862403e-05,11500102
34,0.0,0.004296552787646332,0.004024619066909222,0.008266785110408133,5.438674414742193e-05,11500105
35,0.0001393285910224905,0.0024614717747306657,0.00371542909393308,0.004086972003326388,0.0001393285910224905,11500109
