,지점명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
143,미니스톱 경희궁점,"서울 종로구 사직로 8길 34 경희궁의 아침 3단지 101,102,103호",126.9717929,37.57327287,B,1111011800,서울특별시,종로구,내수동,H,1111053000,서울특별시,종로구,사직동
144,GS25 GS25종로스페이스점,"서울 종로구 사직로 8길4, 202동 105호(사직동 9, 풍림스페이스본)",126.9686167,37.57456072,B,1111011500,서울특별시,종로구,사직동,H,1111053000,서울특별시,종로구,사직동
145,GS25 GS25종로94빌딩점,"서울 종로구 삼봉로 94, 1층 101호 (공평동 139)",126.9822387,37.57184051,B,1111012700,서울특별시,종로구,공평동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
146,세븐일레븐 종로창신점,서울시 종로구 종로 50길8(창신동),127.0124339,37.571556,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
147,미니스톱 종각중앙점,서울 종로구 삼봉로 95 (종로 1가) 대성스카이렉스 1층 104호,126.9825378,37.57232064,B,1111012900,서울특별시,종로구,견지동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
148,GS25 GS25종로관철점,서울 종로구 삼일대로 17길8 (관철동 7-5),126.987198,37.56925207,B,1111013500,서울특별시,종로구,관철동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
149,GS25 GS25종로익선점,"서울 종로구 삼일대로 30길23 (익선동 34, 종로비즈웰101-B호)",126.9887803,37.57447363,B,1111013300,서울특별시,종로구,익선동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
150,GS25 GS25삼청제일점,서울 종로구 삼청로 108(삼청동 71),126.9822178,37.58503156,B,1111014000,서울특별시,종로구,삼청동,H,1111054000,서울특별시,종로구,삼청동
151,CU 삼성병원3호점,서울 종로구 새문안로 29 강북삼성병원장,126.9678122,37.56886813,B,1111017700,서울특별시,종로구,평동,H,1111058000,서울특별시,종로구,교남동
152,GS25 GS25종로국카사옥점,"서울 종로구 새문안로 3길30, 지하1층 106호 (내수동 167, 대우빌딩)",126.9731555,37.57296935,B,1111011800,서울특별시,종로구,내수동,H,1111053000,서울특별시,종로구,사직동
153,GS25 GS25종로내수점,"서울 종로구 새문안로 3길36, 103호(내수동 75, 용비어천가)",126.9732965,37.5734211,B,1111011800,서울특별시,종로구,내수동,H,1111053000,서울특별시,종로구,사직동
154,GS25 GS25LG광화문점,"서울 종로구 새문안로 58, 지하2층 (신문로2가 92, LG광화문빌딩)",126.9715762,37.56927037,B,1111012100,서울특별시,종로구,신문로2가,H,1111053000,서울특별시,종로구,사직동
155,미니스톱 세종문화회관점,서울 종로구 새문안로 5가길 3-1,126.9742716,37.57248347,B,1111011700,서울특별시,종로구,당주동,H,1111053000,서울특별시,종로구,사직동
156,GS25 GS25상명사랑점,"서울 종로구 세검정로 230, 1층(홍지동 94-2)",126.9585248,37.60015179,B,1111018500,서울특별시,종로구,홍지동,H,1111055000,서울특별시,종로구,부암동
157,GS25 GS25경희궁자이점,"서울 종로구 송월길155, 상가동 1층 4123호 (교북동 12-1, 경희궁자이)",126.9616258,37.57172431,B,1111018000,서울특별시,종로구,교북동,H,1111058000,서울특별시,종로구,교남동
158,GS25 GS25종로낙원점,서울 종로구 수표로 123-4(낙원동 230),126.9886063,37.57226459,B,1111013700,서울특별시,종로구,낙원동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
159,GS25 GS25국일관점,"서울 종로구 수표로 96, 1~2호(관수동 20, 국일관드림팰리스빌딩)",126.9900219,37.56970873,B,1111015500,서울특별시,종로구,관수동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
160,세븐일레븐 종로숭인점,서울 종로구 숭인동길 70-13(숭인동),127.0225685,37.57828092,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
161,GS25 GS25숭인현대점,"서울 종로구 숭인동길16, 1층 (숭인동 1062)",127.0218093,37.5757337,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
162,GS25 GS25숭인보문점,"서울 종로구 숭인동길76, 1층 좌측 (숭인동 376)",127.0219344,37.57828469,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
163,GS25 GS25수성동계곡점,"서울 종로구 옥인6길5, 1층 1호 (누상동 166-118)",126.9643831,37.58190321,B,1111010900,서울특별시,종로구,누상동,H,1111051500,서울특별시,종로구,청운효자동
164,GS25 GS25세종마을점,서울 종로구 옥인길3 (누하동 77-5),126.9683093,37.58044182,B,1111011000,서울특별시,종로구,누하동,H,1111051500,서울특별시,종로구,청운효자동
165,GS25 GS25종각점,"서울 종로구 우정국로 2길21, 1층(관철동 45-1, 대왕빌딩)",126.9842827,37.5697046,B,1111013500,서울특별시,종로구,관철동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
166,GS25 GS25종로율곡로점,"서울 종로구 율곡로 191-1, 1층 (연건동 315, D.GNAK)",127.000066,37.57625459,B,1111016600,서울특별시,종로구,연건동,H,1111064000,서울특별시,종로구,이화동
167,GS25 GS25종로로얄점,서울 종로구 율곡로 2길7(수송동 85),126.9812446,37.57501262,B,1111012400,서울특별시,종로구,수송동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
168,GS25 GS25소격동점,"서울 종로구 율곡로 3길73-1, 1층 (소격동 150)",126.9820067,37.57891168,B,1111014200,서울특별시,종로구,소격동,H,1111054000,서울특별시,종로구,삼청동
169,GS25 GS25트윈트리타워점,"서울 종로구 율곡로 6, B동 1층 102호 (중학동 14, 트윈트리빌딩)",126.9797782,37.5754505,B,1111012500,서울특별시,종로구,중학동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
170,GS25 GS25종로운현점,"서울 종로구 율곡로 88, 1층 (운니동 98-5, 삼환빌딩)",126.9889185,37.57680851,B,1111013200,서울특별시,종로구,운니동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
171,GS25 GS25종로방통대2점,서울 종로구 이화장길78(동숭동 192-18),127.0046414,37.57868096,B,1111016800,서울특별시,종로구,동숭동,H,1111064000,서울특별시,종로구,이화동
172,GS25 GS25종로방통대점,서울 종로구 이화장길99(동숭동 187-12),127.0042773,37.57966904,B,1111016800,서울특별시,종로구,동숭동,H,1111064000,서울특별시,종로구,이화동
173,세븐일레븐 낙원점,서울 종로구 인사동4길 17경운동,126.9865474,37.57383279,B,1111013400,서울특별시,종로구,경운동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
174,GS25 GS25종로관훈점,"서울 종로구 인사동5길42, 1층(관훈동 198-8, 종로빌딩)",126.9838379,37.57244896,B,1111012800,서울특별시,종로구,관훈동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
175,GS25 GS25인사동마루점,"서울 종로구 인사동길35-4, 1층 103호,104호 (관훈동 196-10, 인사동마루)",126.9848644,37.57355705,B,1111012800,서울특별시,종로구,관훈동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
176,GS25 GS25청운중앙점,서울 종로구 자하문로 100-1 (청운동 108-21),126.9704445,37.58489355,B,1111010100,서울특별시,종로구,청운동,H,1111051500,서울특별시,종로구,청운효자동
177,GS25 GS25종로사직점,"서울 종로구 자하문로 19-1, 1층(체부동 37-1)",126.9717648,37.57779585,B,1111011200,서울특별시,종로구,체부동,H,1111053000,서울특별시,종로구,사직동
178,GS25 GS25부암대로점,"서울 종로구 자하문로 238, 지층 1호 (부암동 208-38, 쌈지빌딩)",126.9639807,37.59543327,B,1111018400,서울특별시,종로구,부암동,H,1111055000,서울특별시,종로구,부암동
179,미니스톱 종로삼일점,"서울 종로구 종로 14길 32, 1층",126.9867317,37.5685813,B,1111013500,서울특별시,종로구,관철동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
180,GS25 GS25종로이마빌딩점,"서울 종로구 종로 1길42, 지하1층 (수송동 146-1, 이마빌딩)",126.9789842,37.57390286,B,1111012400,서울특별시,종로구,수송동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
181,세븐일레븐 동대문호텔점,서울 종로구 종로 286(창신동) 이스턴호텔 1층,127.0103489,37.57085377,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
182,미니스톱 동대문역점,서울 종로구 종로 313-1,127.0125596,37.57233195,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
183,세븐일레븐 동대문창신점,서울 종로구 종로 324-1(창신동),127.0138177,37.5722163,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
184,GS25 GS25그랑서울본점,"서울 종로구 종로 33, 102호 (청진동 70, 그랑서울)",126.9814356,37.57095958,B,1111012200,서울특별시,종로구,청진동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
185,GS25 GS25종로타워점,"서울 종로구 종로 33, B동 107호 (청진동 70, B동107호,108호)",126.9814356,37.57095958,B,1111012200,서울특별시,종로구,청진동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
186,GS25 GS25동묘역점,"서울 종로구 종로 344, 1층(숭인2동 310, 대우디오빌)",127.0160864,37.57272177,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
187,세븐일레븐 동묘제일점,서울 종로구 종로 371(숭인동),127.0186037,37.57413931,B,1111017500,서울특별시,종로구,숭인동,H,1111070000,서울특별시,종로구,숭인1동
188,미니스톱 종로효제점,서울 종로구 종로 39길 40,127.0050507,37.57258435,B,1111016400,서울특별시,종로구,종로6가,H,1111063000,서울특별시,종로구,종로5.6가동
189,GS25 GS25청진본점,"서울 종로구 종로 3길38, 1층 (청진동 201-1, 진학회관빌딩)",126.9794959,37.57207817,B,1111012200,서울특별시,종로구,청진동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
190,세븐일레븐 종로가배점,서울 종로구 종로 4가14-1번지,126.9984258,37.57106872,B,1111016100,서울특별시,종로구,종로4가,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
191,GS25 GS25숭인동묘점,서울 종로구 종로 56길12(숭인2동 296-24),127.0164612,37.57263479,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
192,GS25 GS25종로동묘시장점,"서울 종로구 종로 58길40, 1층 (숭인2동 241-1)",127.0183994,37.57158766,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
193,GS25 GS25청진타워8점,"서울 종로구 종로 5길7, 1층 101호 (청진동 149, Tower8 B/D)",126.9805572,37.57061863,B,1111012200,서울특별시,종로구,청진동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
194,GS25 GS25숭인본점,"서울 종로구 종로 66길25, 1층(숭인2동 1417, 삼신빌딩)",127.0220165,37.5737351,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
195,GS25 GS25종로YMCA점,서울 종로구 종로 69 (종로2가 9),126.9853123,37.57057845,B,1111013800,서울특별시,종로구,종로2가,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
196,GS25 GS25종로동묘점,서울 종로구 지봉로 18 (숭인2동 316-2),127.0159861,37.5717388,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
197,GS25 GS25창신점,"서울 종로구 지봉로 43, 상가 105호(창신1동 243, 두산)",127.0154349,37.5740589,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
198,GS25 GS25창신역점,"서울 종로구 지봉로 92, 1층 (숭인1동 53-21)",127.0155384,37.5782406,B,1111017500,서울특별시,종로구,숭인동,H,1111070000,서울특별시,종로구,숭인1동
199,GS25 GS25S6창신역점,서울 종로구 지봉로지하 112 (창신동 20-8),127.0152094,37.58001292,B,1111017400,서울특별시,종로구,창신동,H,1111069000,서울특별시,종로구,창신3동
200,GS25 GS25S6동묘앞역점,서울 종로구 지봉로지하 24 (숭인동 316-3),127.0156745,37.57219574,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
201,GS25 GS25종로신영점,"서울 종로구 진흥로 484, 1층 (신영동 240)",126.9605276,37.60516116,B,1111018600,서울특별시,종로구,신영동,H,1111055000,서울특별시,종로구,부암동
202,GS25 GS25혜화경찰서점,"서울 종로구 창경궁로 112-11 (인의동 28-36, 재림빌딩)",126.9984623,37.57257377,B,1111015700,서울특별시,종로구,인의동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
203,GS25 GS25종로현대점,"서울 종로구 창경궁로 16길64, 1층(효제동 48)",127.0010362,37.57481211,B,1111016200,서울특별시,종로구,효제동,H,1111063000,서울특별시,종로구,종로5.6가동
204,세븐일레븐 창신우리점,서울 종로구 창신6길 2(창신동) 1층,127.0107377,37.57484865,B,1111017400,서울특별시,종로구,창신동,H,1111068000,서울특별시,종로구,창신2동
205,GS25 GS25창신사랑점,서울 종로구 창신길27(창신2동 651-44),127.0106387,37.57291058,B,1111017400,서울특별시,종로구,창신동,H,1111068000,서울특별시,종로구,창신2동
206,GS25 GS25종로장사동점,서울 종로구 청계천로 167 (장사동 154-1),126.9961796,37.56889617,B,1111015400,서울특별시,종로구,장사동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
207,세븐일레븐 숭인청계천점,서울 종로구 청계천로 383(숭인동),127.0197542,37.57186021,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
208,GS25 GS25종로영풍점,"서울 종로구 청계천로 41, 지하2층 (서린동 33, 영풍빌딩)",126.9821776,37.56966848,B,1111012300,서울특별시,종로구,서린동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
209,GS25 GS25종로청진점,서울 종로구 청진동166 종로르미에르111-1호,126.9797598,37.57099019,B,1111012200,서울특별시,종로구,청진동,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
