,약국명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
734,올리브약국,서울특별시 중구 퇴계로 222 (필동2가),126.9964157,37.5615426,B,1114013800,서울특별시,중구,필동2가,H,1114057000,서울특별시,중구,필동
735,화일약국,"서울특별시 강남구 선릉로 328 1층 6,7호 (대치동)",127.0519153,37.4990383,B,1168010600,서울특별시,강남구,대치동,H,1168063000,서울특별시,강남구,대치4동
736,일신당약국,서울특별시 서대문구 신촌로 9 (창천동),126.9280604,37.5585189,B,1141011600,서울특별시,서대문구,창천동,H,1141058500,서울특별시,서대문구,신촌동
737,대우약국,서울특별시 서대문구 통일로40안길 3-1 (홍제동),126.9435067,37.59043,B,1141011100,서울특별시,서대문구,홍제동,H,1141064000,서울특별시,서대문구,홍제3동
738,새롬m약국,서울특별시 서대문구 증가로 85 (연희동),126.9267717,37.5748086,B,1141011700,서울특별시,서대문구,연희동,H,1141061500,서울특별시,서대문구,연희동
739,성우당약국,서울특별시 서대문구 연희로 114 지층 (연희동),126.9319343,37.5678388,B,1141011700,서울특별시,서대문구,연희동,H,1141061500,서울특별시,서대문구,연희동
740,모범약국,서울특별시 서대문구 증가로 129 (남가좌동),126.9232657,37.577282,B,1141012000,서울특별시,서대문구,남가좌동,H,1141070000,서울특별시,서대문구,남가좌2동
741,문화약국,서울특별시 양천구 지양로3길 10-1 (신월동),126.8357912,37.5186255,B,1147010300,서울특별시,양천구,신월동,H,1147061100,서울특별시,양천구,신월7동
742,신보건약국,서울특별시 서대문구 연세로5길 32 (창천동),126.9353823,37.5563652,B,1141011600,서울특별시,서대문구,창천동,H,1141058500,서울특별시,서대문구,신촌동
743,효성약국,서울특별시 종로구 창신길 95 (창신동),127.010319,37.575866,B,1111017400,서울특별시,종로구,창신동,H,1111068000,서울특별시,종로구,창신2동
744,동인약국,서울특별시 종로구 창신길 11 (창신동),127.0105439,37.5722122,B,1111017400,서울특별시,종로구,창신동,H,1111068000,서울특별시,종로구,창신2동
745,이약국,서울특별시 종로구 지봉로 43 (창신동),127.0154387,37.57407,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
746,시민약국,서울특별시 종로구 자하문로 2 (적선동),126.9727473,37.5763638,B,1111010700,서울특별시,종로구,적선동,H,1111053000,서울특별시,종로구,사직동
747,새현대약국,서울특별시 종로구 사직로 130 38호 (적선동),126.9733437,37.5753767,B,1111010700,서울특별시,종로구,적선동,H,1111053000,서울특별시,종로구,사직동
748,유진온누리약국,"서울특별시 마포구 도화4길 73 104호 (도화동, 현대홈타운 상가동)",126.9511325,37.5387182,B,1144010400,서울특별시,마포구,도화동,H,1144058500,서울특별시,마포구,도화동
749,청자약국,서울특별시 종로구 명륜길 70 (명륜3가),126.9938647,37.5898211,B,1111017300,서울특별시,종로구,명륜3가,H,1111065000,서울특별시,종로구,혜화동
750,동호약국,서울특별시 종로구 성균관로 53 (명륜3가),126.9964575,37.5874315,B,1111017300,서울특별시,종로구,명륜3가,H,1111065000,서울특별시,종로구,혜화동
751,제일성모약국,서울특별시 동대문구 약령시로 126 1층 (청량리동),127.0439635,37.5829493,B,1123010700,서울특별시,동대문구,청량리동,H,1123070500,서울특별시,동대문구,청량리동
752,한독약국,서울특별시 종로구 동숭길 52 (동숭동),127.0044499,37.5805788,B,1111016800,서울특별시,종로구,동숭동,H,1111064000,서울특별시,종로구,이화동
753,대경약국,서울특별시 종로구 종로51나길 2 (창신동),127.0122924,37.5726665,B,1111017400,서울특별시,종로구,창신동,H,1111067000,서울특별시,종로구,창신1동
754,보건약국,"서울특별시 노원구 노원로 333 104호 (중계동, 시영3단지상가)",127.0697643,37.6465817,B,1135010600,서울특별시,노원구,중계동,H,1135062500,서울특별시,노원구,중계2.3동
755,강남메디칼약국,"서울특별시 서초구 방배로 174 1층 (방배동, 태창빌딩)",126.9930611,37.4891828,B,1165010100,서울특별시,서초구,방배동,H,1165062100,서울특별시,서초구,방배4동
756,정성약국,서울특별시 종로구 종로 399 (숭인동),127.0215975,37.5751475,B,1111017500,서울특별시,종로구,숭인동,H,1111071000,서울특별시,종로구,숭인2동
757,부일약국,서울특별시 중구 청구로14길 45 (신당동),127.0131325,37.5627787,B,1114016200,서울특별시,중구,신당동,H,1114061500,서울특별시,중구,신당동
758,자연주의약국,"서울특별시 강서구 화곡로 194-26 (화곡동, 모아빌딩)",126.8426106,37.5420034,B,1150010300,서울특별시,강서구,화곡동,H,1150059000,서울특별시,강서구,화곡본동
759,한우리약국,서울특별시 강서구 까치산로 151 104호 (화곡동),126.8521182,37.550966,B,1150010300,서울특별시,강서구,화곡동,H,1150059100,서울특별시,강서구,화곡6동
760,좋은약국,"서울특별시 노원구 노해로 502 1층 (상계동, KT노원플라자별관)",127.0636241,37.654566,B,1135010500,서울특별시,노원구,상계동,H,1135069500,서울특별시,노원구,상계6.7동
761,텐즈힐약국,"서울특별시 성동구 마장로 137 221동 2층 110호 (상왕십리동, 텐즈힐)",127.0248134,37.5692575,B,1120010100,서울특별시,성동구,상왕십리동,H,1120053500,서울특별시,성동구,왕십리도선동
762,초록약국,"서울특별시 서초구 바우뫼로7길 8 501호 (우면동, 세신상가)",127.0253951,37.4708599,B,1165010300,서울특별시,서초구,우면동,H,1165065100,서울특별시,서초구,양재1동
763,콩약국,"서울특별시 성북구 길음로 20 길음뉴타운,래미안길음3차아파트 상가 3층 315호 (길음동)",127.023066,37.6047272,B,1129013400,서울특별시,성북구,길음동,H,1129066000,서울특별시,성북구,길음1동
764,힘챤약국,서울특별시 성북구 보국문로 16-1 (정릉동),127.0112895,37.6061259,B,1129013300,서울특별시,성북구,정릉동,H,1129063000,서울특별시,성북구,정릉2동
765,맑은하늘약국,서울특별시 강남구 개포로 265 개포동 메디시스빌딩 1층 101호 (개포동),127.0530052,37.4808633,B,1168010300,서울특별시,강남구,개포동,H,1168069000,서울특별시,강남구,개포4동
766,열린약국,서울특별시 강동구 상암로 104 A동 101호 (천호동),127.1341178,37.5471484,B,1174010900,서울특별시,강동구,천호동,H,1174061000,서울특별시,강동구,천호2동
767,미션약국,"서울특별시 노원구 동일로 1533 102호 (상계동, 백산빌딩)",127.0572639,37.6653534,B,1135010500,서울특별시,노원구,상계동,H,1135070000,서울특별시,노원구,상계8동
768,하늘약국,서울특별시 서초구 사임당로 158 리더스원 상가 5층 501호 (서초동),126.9615644,37.5077317,B,1159010500,서울특별시,동작구,흑석동,H,1159060500,서울특별시,동작구,흑석동
769,예사랑약국,"서울특별시 용산구 이촌로 352 103호 (용산동6가, 신동아쇼핑)",126.9851878,37.5173888,B,1117013500,서울특별시,용산구,용산동6가,H,1117069000,서울특별시,용산구,서빙고동
770,메디안약국,"서울특별시 서초구 강남대로 455 3층 305호 (서초동, 강남태영데시앙루브)",127.0245612,37.502832,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
771,옵티마자연약국,"서울특별시 양천구 신목로 102 (목동, 대경프라자)",126.8757887,37.5235719,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
772,참약사약국,"서울특별시 성북구 종암로 122 1층 (종암동, 시원빌딩)",127.0339268,37.6011698,B,1129013500,서울특별시,성북구,종암동,H,1129070500,서울특별시,성북구,종암동
773,윤약국,서울특별시 강동구 양재대로 1365 심포니타워 110호 (성내동),127.1359371,37.52805,B,1174010800,서울특별시,강동구,성내동,H,1174066000,서울특별시,강동구,성내3동
774,소명약국,서울특별시 서대문구 모래내로15길 68 (남가좌동),126.9188423,37.5745363,B,1141012000,서울특별시,서대문구,남가좌동,H,1141070000,서울특별시,서대문구,남가좌2동
775,미르약국,"서울특별시 은평구 백련산로 84 211호 (응암동, 백련산 힐스테이트 2차(211동상가))",126.9236269,37.5929895,B,1138010700,서울특별시,은평구,응암동,H,1138059000,서울특별시,은평구,응암2동
776,송파샘약국,"서울특별시 송파구 송파대로 345 1A동 2040호 (가락동, 헬리오시티)",127.1072604,37.4976183,B,1171010700,서울특별시,송파구,가락동,H,1171063100,서울특별시,송파구,가락1동
777,연세참사랑약국,서울특별시 노원구 동일로 992 101호 (공릉동),127.0756329,37.6188009,B,1135010300,서울특별시,노원구,공릉동,H,1135059500,서울특별시,노원구,공릉1동
778,영보약국,서울특별시 송파구 백제고분로 202 (삼전동),127.0890209,37.503824,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
779,바른메디컬약국,"서울특별시 영등포구 여의대방로 145 1층 (신길동, 세인트빌딩)",126.9199903,37.5002105,B,1156013200,서울특별시,영등포구,신길동,H,1156068000,서울특별시,영등포구,신길6동
780,강남퍼스트약국,"서울특별시 강남구 도산대로 104 1층 (논현동, 1st Avenue)",127.0203412,37.5160775,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
781,신월우리약국,"서울특별시 양천구 월정로 51 104호 (신월동, 청송프라임)",126.8416565,37.5242324,B,1147010300,서울특별시,양천구,신월동,H,1147059000,서울특별시,양천구,신월4동
782,우리네온누리약국,서울특별시 구로구 디지털로27길 116 (구로동),126.8879775,37.4848966,B,1153010200,서울특별시,구로구,구로동,H,1153054000,서울특별시,구로구,구로3동
783,제일약국,서울특별시 동작구 여의대방로36길 5 (대방동),126.9225488,37.5041841,B,1159010800,서울특별시,동작구,대방동,H,1159066000,서울특별시,동작구,대방동
784,한성약국,"서울특별시 양천구 목동로 201 1층 (신정동, 한성빌딩)",126.8639466,37.5264605,B,1147010100,서울특별시,양천구,신정동,H,1147065000,서울특별시,양천구,신정4동
785,후생약국,"서울특별시 노원구 동일로227길 26 2층 (상계동, 상계주공아파트15단지상가)",127.055611,37.6683012,B,1135010500,서울특별시,노원구,상계동,H,1135070000,서울특별시,노원구,상계8동
786,온누리보람약국,"서울특별시 노원구 한글비석로 474 153호 (상계동, 보람상가)",127.0654593,37.6648282,B,1135010500,서울특별시,노원구,상계동,H,1135071000,서울특별시,노원구,상계9동
787,건강한약국,서울특별시 강동구 구천면로 231 (천호동),127.1299936,37.5414753,B,1174010900,서울특별시,강동구,천호동,H,1174061000,서울특별시,강동구,천호2동
788,아름다운약국,"서울특별시 마포구 마포대로24길 56 1층 (아현동, 보령빌딩)",126.961928,37.551547,B,1144010100,서울특별시,마포구,아현동,H,1144056500,서울특별시,마포구,공덕동
789,우선약국,"서울특별시 중랑구 봉화산로 61 1층 (중화동, 정신빌딩)",127.0813305,37.601781,B,1126010300,서울특별시,중랑구,중화동,H,1126060000,서울특별시,중랑구,중화1동
790,무지개약국,서울특별시 광진구 뚝섬로 498-1 (자양동),127.0655694,37.5359179,B,1121510500,서울특별시,광진구,자양동,H,1121584700,서울특별시,광진구,자양4동
791,보람온누리약국,"서울특별시 중랑구 신내로21길 16 204호 (묵동, 신내두산아파트 상가동)",127.0882004,37.6169334,B,1126010400,서울특별시,중랑구,묵동,H,1126062000,서울특별시,중랑구,묵1동
792,조이약국,"서울특별시 강동구 천호대로 1006 F동 306호 (성내동, 브라운스톤천호)",127.1237896,37.5380133,B,1174010800,서울특별시,강동구,성내동,H,1174065000,서울특별시,강동구,성내2동
793,푸른약국,서울특별시 도봉구 도봉로180나길 34 1층 (도봉동),127.04959,37.6837813,B,1132010800,서울특별시,도봉구,도봉동,H,1132052200,서울특별시,도봉구,도봉2동
794,보라매미소약국,"서울특별시 영등포구 신풍로 93 메트하임 1층 114,116,117호 (신길동)",126.916644,37.5002673,B,1156013200,서울특별시,영등포구,신길동,H,1156068000,서울특별시,영등포구,신길6동
795,은약국,서울특별시 금천구 시흥대로 224 금천리메인시티 102호 (시흥동),126.9013002,37.4539296,B,1154510300,서울특별시,금천구,시흥동,H,1154567000,서울특별시,금천구,시흥1동
796,맑은약국,"서울특별시 영등포구 당산로 42 (문래동3가,삼성홈플러스빌딩 지하1층)",126.8958979,37.5182376,B,1156012100,서울특별시,영등포구,문래동3가,H,1156060500,서울특별시,영등포구,문래동
797,자성당약국,서울특별시 강서구 방화대로21길 76 (공항동),126.812522,37.5639976,B,1150010800,서울특별시,강서구,공항동,H,1150062000,서울특별시,강서구,공항동
798,김약국,서울특별시 관악구 남부순환로 1601-1 1층 (신림동),126.9286294,37.4843821,B,1162010200,서울특별시,관악구,신림동,H,1162069500,서울특별시,관악구,신림동
